TargetUser,ClusterID,OtherUser,Similarity,CommonItems
A1ER5AYS3FQ9O3,1,A3ATLCK606WRU5,1.0,1
A1ER5AYS3FQ9O3,1,A3CY3CFCS553FZ,1.0,1
A1ER5AYS3FQ9O3,1,A3L8B9CQOEWMVT,1.0,1
A1ER5AYS3FQ9O3,1,A3DRGNSWWXVVW8,-1.0,1
A1ER5AYS3FQ9O3,1,AHRKE249NP13P,1.0,1
A1ER5AYS3FQ9O3,1,A1Y2ZFFZ15U8YG,1.0,1
A1ER5AYS3FQ9O3,1,A3UPETA9P71ZDK,-1.0,1
A1ER5AYS3FQ9O3,1,AT7O7YUY9Q9GQ,-1.0,1
A1ER5AYS3FQ9O3,1,A2SWAFTDG93DWB,1.0,1
A1ER5AYS3FQ9O3,1,A2GHFLIER6DLZ4,-1.0,1
A1ER5AYS3FQ9O3,1,AO409VAY8DOC7,-1.0,1
A1ER5AYS3FQ9O3,1,A12OX6IGDD50OO,1.0,1
A1ER5AYS3FQ9O3,1,A1HTOCPZGRUV8Q,-1.0,1
A1ER5AYS3FQ9O3,1,A2KAX6GT8094MJ,-1.0,1
A1ER5AYS3FQ9O3,1,A2ZEA5KBT7B37T,-1.0,1
A1ER5AYS3FQ9O3,1,A2Y6INX07NBOE4,-1.0,1
A1ER5AYS3FQ9O3,1,ANR52RZ2TSBLP,-1.0,1
A1ER5AYS3FQ9O3,1,AIE3YK74K96PH,-1.0,1
A1ER5AYS3FQ9O3,1,AD09AO2MAQFWS,1.0,1
A1ER5AYS3FQ9O3,1,A59MBPDEKQ5KY,1.0,1
A1ER5AYS3FQ9O3,1,A3QRTMUY2QQSQW,-1.0,1
A1ER5AYS3FQ9O3,1,A3J03ETIRP9V17,1.0,1
A1ER5AYS3FQ9O3,1,A13USEM22SCHLE,-1.0,1
A1ER5AYS3FQ9O3,1,A3R19YKNL641X3,0.5716199373007455,4
A1ER5AYS3FQ9O3,1,A16YMCFWGSFGS9,0.7995566095212175,2
A1ER5AYS3FQ9O3,1,AHM8CGKRVJ16,1.0,1
A1ER5AYS3FQ9O3,1,A1C8PGJ8QZTOO1,1.0,1
A1ER5AYS3FQ9O3,1,A3SYXUKJAXLB0C,-1.0,1
A1ER5AYS3FQ9O3,1,A1C66LMRGMGV19,1.0,1
A1ER5AYS3FQ9O3,1,A29YKT85YFAY87,-1.0,1
A1ER5AYS3FQ9O3,1,A2QZP4V1ZCBWZL,-1.0,1
A1ER5AYS3FQ9O3,1,A63ZYJ8QWR1A5,1.0,1
A1ER5AYS3FQ9O3,1,A3QRW0UJPKIAX7,1.0,1
A1ER5AYS3FQ9O3,1,A2W33QHY2DEWTR,1.0,1
A1ER5AYS3FQ9O3,1,A5M3AZ4RNZOEY,-1.0,1
A1ER5AYS3FQ9O3,1,A88I48WYG9K55,1.0,1
A1ER5AYS3FQ9O3,1,A16KZJ538AEK39,-1.0,1
A1ER5AYS3FQ9O3,1,A2LF16F0KX9L7P,1.0,1
A1ER5AYS3FQ9O3,1,A2PVLJZDQ4UUQJ,1.0,1
A1ER5AYS3FQ9O3,1,A7UPJYPAH73NC,-1.0,1
A1ER5AYS3FQ9O3,1,A32BYVA70UZ3Q2,1.0,1
A1ER5AYS3FQ9O3,1,A3YDYBXCBA50W,-1.0,1
A1ER5AYS3FQ9O3,1,AA4DGW8WAXESG,1.0,1
A1ER5AYS3FQ9O3,1,A2GP6XJ1V3MM3L,0.3374612958295591,2
A1ER5AYS3FQ9O3,1,ARUWZCLCKKISA,1.0,1
A1ER5AYS3FQ9O3,1,A1D62MPB446UG8,1.0,1
A1ER5AYS3FQ9O3,1,A3479RW745KMYT,1.0,1
A1ER5AYS3FQ9O3,1,AAY0626ZU7K5P,-1.0,1
A1ER5AYS3FQ9O3,1,A2P3Q65JU68Z5M,1.0,1
A1ER5AYS3FQ9O3,1,A15RNTRLB72MEV,1.0,1
A1ER5AYS3FQ9O3,1,A3L8JOQRY8I27L,-1.0,1
A1ER5AYS3FQ9O3,1,A1BM7J8CY66KRP,1.0,1
A1ER5AYS3FQ9O3,1,AN7ZWSJ856QHB,1.0,1
A1ER5AYS3FQ9O3,1,ATAM6RVQKG6GH,1.0,1
A1ER5AYS3FQ9O3,1,A23DO5KC45PBVZ,1.0,1
A1ER5AYS3FQ9O3,1,A5OW1YBO8TPBP,1.0,1
A1ER5AYS3FQ9O3,1,A2UL2KD2LIBF3B,-1.0,1
A1ER5AYS3FQ9O3,1,AGS0Z0HRRH2BI,1.0,1
A1ER5AYS3FQ9O3,1,A3NQVI690KTY03,1.0,1
A1ER5AYS3FQ9O3,1,AGTV1DMRMBRSQ,1.0,1
A1ER5AYS3FQ9O3,1,A1DDYD9MCABMIO,-1.0,1
A1ER5AYS3FQ9O3,1,A3Y1VANTT46VQ,-1.0,1
A1ER5AYS3FQ9O3,1,AKD6M5QGTDTA4,1.0,1
A1ER5AYS3FQ9O3,1,A2I7NWEE1HJ2YY,-1.0,1
A1ER5AYS3FQ9O3,1,A290YMO220BBFK,-1.0,1
A1ER5AYS3FQ9O3,1,A2NR6YM35TMXQ0,1.0,1
A1ER5AYS3FQ9O3,1,A1MJ6LWQSJ5OE4,1.0,1
A1ER5AYS3FQ9O3,1,A3C1QYGEET3BVY,-1.0,1
A1ER5AYS3FQ9O3,1,A5NPIH3CFDKTD,1.0,1
A1ER5AYS3FQ9O3,1,A10H24TDLK2VDP,-1.0,1
A1ER5AYS3FQ9O3,1,A6SM104267C1C,1.0,1
A1ER5AYS3FQ9O3,1,A38T4VZ49FAORG,1.0,1
A1ER5AYS3FQ9O3,1,A3GKDTV7XPGGE4,-1.0,1
A1ER5AYS3FQ9O3,1,A3JOUCU07UI57C,1.0,1
A1ER5AYS3FQ9O3,1,APVUIQEA54KOW,-1.0,1
A1ER5AYS3FQ9O3,1,A3GJNEI0WWI0T1,1.0,1
A1ER5AYS3FQ9O3,1,A6NZDM194MUWP,-1.0,1
A1ER5AYS3FQ9O3,1,A2K6CDQ9HZ359G,-1.0,1
A1ER5AYS3FQ9O3,1,A3LH77PBDFEO3F,1.0,1
A1ER5AYS3FQ9O3,1,A1AIOLJRN4F98I,1.0,1
A1ER5AYS3FQ9O3,1,A1JMSX54DO3LOP,1.0,1
A1ER5AYS3FQ9O3,1,A2ZHH7AK83JB5G,1.0,1
A1ER5AYS3FQ9O3,1,A1816I5GESTEPZ,-1.0,1
A1ER5AYS3FQ9O3,1,A17UNI8KK1OPNX,-1.0,1
A1ER5AYS3FQ9O3,1,A3LEABY8XTW5KE,1.0,1
A1ER5AYS3FQ9O3,1,A1LCMQJXAYWI6Z,-1.0,1
A1ER5AYS3FQ9O3,1,AOHXV1UVRQV56,1.0,1
A1ER5AYS3FQ9O3,1,A3Q6B94A2DMWRW,-1.0,1
A1ER5AYS3FQ9O3,1,A1N0OEG2XK0BGN,1.0,1
A1ER5AYS3FQ9O3,1,A1R6DKN9YQ2YU1,1.0,1
A1ER5AYS3FQ9O3,1,A781ITP3HE2N5,1.0,1
A1ER5AYS3FQ9O3,1,A3VTOLNB5N6FVP,1.0,1
A1ER5AYS3FQ9O3,1,A2C3L9YXEWJ2LW,-1.0,1
A1ER5AYS3FQ9O3,1,A1LPIWKM3RHPJI,-1.0,1
A1ER5AYS3FQ9O3,1,A2H667ZUNLNTF1,-1.0,1
A1ER5AYS3FQ9O3,1,A1HSQESL7WR45H,1.0,1
A1ER5AYS3FQ9O3,1,A136IH694TUTSR,1.0,1
A1ER5AYS3FQ9O3,1,A36OMIA8POR7JH,1.0,1
A1ER5AYS3FQ9O3,1,A24JMUCIBRAV52,-1.0,1
A1ER5AYS3FQ9O3,1,A2960WXWI90UOY,-1.0,1
A1ER5AYS3FQ9O3,1,A1KEK09ZA6J9P8,-1.0,2
A1ER5AYS3FQ9O3,1,ACMRHVPXBYWIX,-1.0,1
A1ER5AYS3FQ9O3,1,A1MGYCJMPLL8DV,-1.0,1
A1ER5AYS3FQ9O3,1,AHI3IE16YHUZQ,1.0,1
A1ER5AYS3FQ9O3,1,A8MC35J03AAB0,-1.0,1
A1ER5AYS3FQ9O3,1,A1DSNGIB8HEQIM,-1.0,1
A1ER5AYS3FQ9O3,1,A3KOBTVZDNS0IS,-1.0,1
A1ER5AYS3FQ9O3,1,AYC2EHUX63SP5,-1.0,1
A1ER5AYS3FQ9O3,1,A2GD2MGXYF0XAJ,1.0,1
A1ER5AYS3FQ9O3,1,AUIJVXO0KXHU7,1.0,1
A1ER5AYS3FQ9O3,1,A1MUEG0HE45PA3,-1.0,1
A1ER5AYS3FQ9O3,1,A34O1EGFJ3KF6S,1.0,1
A1ER5AYS3FQ9O3,1,A7SVZDFG18PCW,-1.0,1
A1ER5AYS3FQ9O3,1,A2KS0FVY2CNJ8M,1.0,1
A1ER5AYS3FQ9O3,1,A1Q13JDR48QIO1,-1.0,1
A1ER5AYS3FQ9O3,1,A13GML6GNUSNE8,-1.0,1
A1ER5AYS3FQ9O3,1,A346CKGTQWARFO,-1.0,1
A1ER5AYS3FQ9O3,1,A2YG6335X1AOM6,-1.0,1
A1ER5AYS3FQ9O3,1,A1QRR8RAB4UP7L,-1.0,1
A1ER5AYS3FQ9O3,1,A1XOKDYPFD3U0Z,1.0,1
A1ER5AYS3FQ9O3,1,A18DPR9FTUCIK1,1.0,1
A1ER5AYS3FQ9O3,1,A2FQMFB3J0FEBS,1.0,1
A1ER5AYS3FQ9O3,1,AZP3EVFNR472M,1.0,1
A1ER5AYS3FQ9O3,1,AITAIU2P60P79,1.0,1
A1ER5AYS3FQ9O3,1,A2QW1SBYLW3ZIO,1.0,1
A1ER5AYS3FQ9O3,1,AL17CN1IHMA2T,1.0,1
A1ER5AYS3FQ9O3,1,A1HBI9BBQIG1NH,1.0,1
A1ER5AYS3FQ9O3,1,AVZNMHB53QO48,1.0,1
A1ER5AYS3FQ9O3,1,A3W1H0DC7KMRU6,-1.0,1
A1ER5AYS3FQ9O3,1,A12SHNTH93DWYC,-1.0,1
A1ER5AYS3FQ9O3,1,A8G4U7AM7QLUN,-1.0,1
A1ER5AYS3FQ9O3,1,AVC45JNYXIM1D,1.0,1
A1ER5AYS3FQ9O3,1,AML2Y0FRVP25Y,1.0,1
A1ER5AYS3FQ9O3,1,A2PNOU7NXB1JE4,-1.0,1
A1ER5AYS3FQ9O3,1,A2J71AA03JFLC0,1.0,1
A1ER5AYS3FQ9O3,1,AUV3OR951650C,-1.0,1
A1ER5AYS3FQ9O3,1,A275T64WWXZDWX,1.0,1
A1ER5AYS3FQ9O3,1,ADPNY3JIL3L38,-1.0,1
A1ER5AYS3FQ9O3,1,A2DQQUEPK53ORW,1.0,1
A1ER5AYS3FQ9O3,1,ANPQP5L41YW2Q,1.0,1
A1ER5AYS3FQ9O3,1,A2FT0Z2B4YXEG6,-1.0,1
A1ER5AYS3FQ9O3,1,A3LVLIE7O511IA,-1.0,1
A1ER5AYS3FQ9O3,1,A6GKFH6BJY9TT,1.0,1
A1ER5AYS3FQ9O3,1,A26W04IYUEA00Y,1.0,1
A1ER5AYS3FQ9O3,1,A2N5UQUBSCAYVN,1.0,1
A1ER5AYS3FQ9O3,1,A1JWOA7LK4KF3R,-1.0,1
A1ER5AYS3FQ9O3,1,A1YYO3GYD6SYD0,1.0,1
A1ER5AYS3FQ9O3,1,ADL88L4Q6X79,1.0,1
A1ER5AYS3FQ9O3,1,A3BH4OJSIGRS34,-1.0,1
A1ER5AYS3FQ9O3,1,A1QTSBB4NNDQHB,-1.0,1
A1ER5AYS3FQ9O3,1,A3NHG4X49DF8K,1.0,1
A1ER5AYS3FQ9O3,1,A25BXIJ3QC7IMG,1.0,1
A1ER5AYS3FQ9O3,1,ARSHYIFJDS0L2,-1.0,1
A1ER5AYS3FQ9O3,1,AEXYDMD45D68Y,1.0,1
A1ER5AYS3FQ9O3,1,A2E2WCYUBOW868,-1.0,1
A1ER5AYS3FQ9O3,1,A1RZAO3UGKQISD,1.0,1
A1ER5AYS3FQ9O3,1,A2QLRT6USAW64N,-1.0,1
A1ER5AYS3FQ9O3,1,ANAPGKLI41BVE,1.0,1
A1ER5AYS3FQ9O3,1,AMTPDYGEYYC0N,1.0,1
A1ER5AYS3FQ9O3,1,A38XA14JCTVBY6,1.0,1
A1ER5AYS3FQ9O3,1,AKZD2L036LB3H,1.0,1
A1ER5AYS3FQ9O3,1,A1TUXDXQJ1AZH7,-1.0,1
A1ER5AYS3FQ9O3,1,A2QYBCN7SYICH4,1.0,1
A1ER5AYS3FQ9O3,1,A1IDO40IMS8JKR,1.0,1
A1ER5AYS3FQ9O3,1,A2CCH33DMIYMF3,1.0,1
A1ER5AYS3FQ9O3,1,A230OZ6DNS1SWC,1.0,1
A1ER5AYS3FQ9O3,1,A2NUZTGO22PLGG,1.0,1
A1ER5AYS3FQ9O3,1,A1OB5J663DKBUX,-1.0,1
A1ER5AYS3FQ9O3,1,A1UWTWYTJEPE5D,-1.0,1
A1ER5AYS3FQ9O3,1,AF61T2YNWTA7K,-1.0,1
A1ER5AYS3FQ9O3,1,AQPRKH74GQULS,1.0,1
A1ER5AYS3FQ9O3,1,A1KUY6GC5N7R8M,1.0,1
A1ER5AYS3FQ9O3,1,A3S3NGWOXWKXKH,-1.0,1
A1ER5AYS3FQ9O3,1,A2H91H9VV7UZ4Z,1.0,1
A1ER5AYS3FQ9O3,1,A1ZKCRQWLXM0H2,1.0,1
A1ER5AYS3FQ9O3,1,A24IZUDOXFN4BS,1.0,1
A1ER5AYS3FQ9O3,1,A1B9DM97BHTFPH,-1.0,1
A1ER5AYS3FQ9O3,1,A1030R3R8C4D6M,-1.0,1
A1ER5AYS3FQ9O3,1,A1RZJQPWCY373K,-1.0,1
A1ER5AYS3FQ9O3,1,A6WV0OPKDYP2F,1.0,1
A1ER5AYS3FQ9O3,1,AI6AHYF5DBOET,1.0,1
A1ER5AYS3FQ9O3,1,AXR3CV6A4FMBG,-1.0,1
A1ER5AYS3FQ9O3,1,A1K2GG3WOJMHH5,1.0,1
A1ER5AYS3FQ9O3,1,A2Q92L8J315T1B,1.0,1
A1ER5AYS3FQ9O3,1,A39E4C7YVVQ02F,-1.0,1
A1ER5AYS3FQ9O3,1,A21R86SGTZAO9A,-1.0,1
A1ER5AYS3FQ9O3,1,A2CVXUY1EYQGGA,0.9829164199300486,3
A1ER5AYS3FQ9O3,1,A2CYE7AWAPLGU4,-1.0,1
A1ER5AYS3FQ9O3,1,A287EEXKSNSY25,1.0,1
A1ER5AYS3FQ9O3,1,A3GYVTTE0XO3DD,1.0,1
A1ER5AYS3FQ9O3,1,A2OF7H27AYNLPQ,-1.0,1
A1ER5AYS3FQ9O3,1,A15T2SK6LU1OFD,-1.0,1
A1ER5AYS3FQ9O3,1,A1GND8KOU8KHDK,1.0,1
A1ER5AYS3FQ9O3,1,A2A2R7K00SA0AG,1.0,1
A1ER5AYS3FQ9O3,1,A7JJ0VXY3QTVO,-1.0,1
A1ER5AYS3FQ9O3,1,ANCLXFNVMTCGP,1.0,1
A1ER5AYS3FQ9O3,1,A8IWLO797SUNN,1.0,1
A1ER5AYS3FQ9O3,1,A2GS5YD98DUSL7,1.0,1
A1ER5AYS3FQ9O3,1,A2GL934UT3XENH,1.0,1
A1ER5AYS3FQ9O3,1,A1JOX7GSUD5I72,1.0,1
A1ER5AYS3FQ9O3,1,A1P9SX9OIJ2J2F,1.0,1
A1ER5AYS3FQ9O3,1,A28D7TKXLISY3I,1.0,1
A1ER5AYS3FQ9O3,1,AQH1SWR5HA413,1.0,1
A1ER5AYS3FQ9O3,1,A27Q1X75QCWTID,-1.0,1
A1ER5AYS3FQ9O3,1,A21E1EM8QDF10J,1.0,1
A1ER5AYS3FQ9O3,1,AK9G9DKV97BNP,-1.0,1
A1ER5AYS3FQ9O3,1,A3D20OB17ZVSPE,-1.0,1
A1ER5AYS3FQ9O3,1,A2LMB7GSG9ZO37,1.0,1
A1ER5AYS3FQ9O3,1,AIZC2Y0T8XS,-1.0,1
A1ER5AYS3FQ9O3,1,A20L9N5ZJZIQXN,-1.0,1
A1ER5AYS3FQ9O3,1,A15Q3NEYVWKONG,1.0,1
A1ER5AYS3FQ9O3,1,A17E3NBADNTI3X,-1.0,1
A1ER5AYS3FQ9O3,1,A2TPKFTT24IPF3,1.0,1
A1ER5AYS3FQ9O3,1,A2PUCAQI4QXF5Y,-1.0,1
A1ER5AYS3FQ9O3,1,ATTQ0GI8XJDRV,1.0,1
A1ER5AYS3FQ9O3,1,A11UMW0OS0WZX6,-1.0,1
A1ER5AYS3FQ9O3,1,A1YGCRGBPN12TR,-1.0,1
A1ER5AYS3FQ9O3,1,A3PAN623AXWQFO,1.0,1
A1ER5AYS3FQ9O3,1,A3O5UENFZ8W8NW,-1.0,1
A1ER5AYS3FQ9O3,1,ADU24EM5ZQ9GK,1.0,1
A1ER5AYS3FQ9O3,1,A1HFQ2FKCXYME1,-1.0,1
A1ER5AYS3FQ9O3,1,A2EW38Y6PEW0IB,1.0,1
A1ER5AYS3FQ9O3,1,A2YCUCEYXT9VHX,1.0,1
A1ER5AYS3FQ9O3,1,A17FZ82CH8C2SO,-1.0,1
A1ER5AYS3FQ9O3,1,ABZB6K3IQMXZU,-1.0,1
A1ER5AYS3FQ9O3,1,A16R2TJNORBNV,-1.0,1
A1ER5AYS3FQ9O3,1,AP3YA6FGML19K,-1.0,1
A1ER5AYS3FQ9O3,1,A2N8Y9S7LRLL5P,1.0,1
A1ER5AYS3FQ9O3,1,ABQEDHBG91BBR,1.0,1
A1ER5AYS3FQ9O3,1,A31CBN3W1POFT1,1.0,1
A1ER5AYS3FQ9O3,1,AS7XIXW18SR79,-1.0,1
A1ER5AYS3FQ9O3,1,A19U2NPT548RZ3,1.0,1
A1ER5AYS3FQ9O3,1,A2SZLNSI5KOQJT,1.0,1
A1ER5AYS3FQ9O3,1,A10026T3945WRR,-1.0,1
A1ER5AYS3FQ9O3,1,A184THST2FFHBG,1.0,1
A1ER5AYS3FQ9O3,1,A2KA9DZDON7HBC,1.0,1
A1ER5AYS3FQ9O3,1,A3TMPX92ZLMX7E,1.0,1
A1ER5AYS3FQ9O3,1,A1PHXHDPQUF8V3,1.0,1
A1ER5AYS3FQ9O3,1,A9IXTPWEM0LRV,1.0,1
A1ER5AYS3FQ9O3,1,A2QE9FT13SXK92,1.0,1
A1ER5AYS3FQ9O3,1,ACFLTM7VJ2UGL,-1.0,1
A1ER5AYS3FQ9O3,1,A30056J7IKRBFA,-1.0,1
A1ER5AYS3FQ9O3,1,ASSEGWYBLARL6,-1.0,1
A1ER5AYS3FQ9O3,1,A1W89Y8PNSMT67,-1.0,1
A1ER5AYS3FQ9O3,1,A11WRFYZ10K8F0,-1.0,1
A1ER5AYS3FQ9O3,1,AHEW1A0RQJ4JX,-1.0,1
A1ER5AYS3FQ9O3,1,A29KUWMQU84N9K,1.0,1
A1ER5AYS3FQ9O3,1,A10AAULK3SQEK1,0.4961389383568336,2
A1ER5AYS3FQ9O3,1,A1SEE1VOBI3M83,1.0,1
A1ER5AYS3FQ9O3,1,A1S1847MHZ9KF1,-1.0,1
A1ER5AYS3FQ9O3,1,AZSU0AZ0FN6WC,-1.0,1
A1ER5AYS3FQ9O3,1,A387IFV99LSGAT,1.0,1
A1ER5AYS3FQ9O3,1,A2BATYT5FJ9K9R,1.0,1
A1ER5AYS3FQ9O3,1,A3TY1QF3HKW6AI,1.0,1
A1ER5AYS3FQ9O3,1,A1BS4S1871HDTL,-1.0,1
A1ER5AYS3FQ9O3,1,A15PM5B6XDAK7I,1.0,1
A1ER5AYS3FQ9O3,1,A3HQBKCYJF9FHZ,1.0,1
A1ER5AYS3FQ9O3,1,A3K8A2GUNZYRXD,-1.0,1
A1ER5AYS3FQ9O3,1,A1IJT68WFBNIIC,1.0,1
A1ER5AYS3FQ9O3,1,A2UZMT621RQAON,-1.0,1
A1ER5AYS3FQ9O3,1,A2F52DX3158I1W,-1.0,1
A1ER5AYS3FQ9O3,1,A1I3GAFEAQAJC3,1.0,1
A1ER5AYS3FQ9O3,1,A3N5YXIMRT0RL4,-1.0,1
A1ER5AYS3FQ9O3,1,AM6IX07FUJIJ,1.0,1
A1ER5AYS3FQ9O3,1,A1I5DI3D5JESXH,1.0,1
A1ER5AYS3FQ9O3,1,APHZVE7TE9PSA,1.0,1
A1ER5AYS3FQ9O3,1,A1RY9QK4NG6DBV,-1.0,1
A1ER5AYS3FQ9O3,1,A3UAQN22SEAWIH,-1.0,1
A1ER5AYS3FQ9O3,1,A293H65MPX6WE5,1.0,1
A1ER5AYS3FQ9O3,1,A2J0NZ7LMOO8ZR,-0.28334614101740274,2
A1ER5AYS3FQ9O3,1,A306QM2M62ILE,-1.0,1
A1ER5AYS3FQ9O3,1,A1LE0VZW800CS7,1.0,1
A1ER5AYS3FQ9O3,1,A38TIBCW6YMVNQ,-1.0,1
A1ER5AYS3FQ9O3,1,A3CTQ7Q5Y9JLGP,-1.0,1
A1ER5AYS3FQ9O3,1,A13H5US9Z7L9M7,1.0,1
A1ER5AYS3FQ9O3,1,A2XXJ52ZI4H4HX,1.0,1
A1ER5AYS3FQ9O3,1,A3HVRM50CX202P,1.0,1
A1ER5AYS3FQ9O3,1,ALRR8N0L1UAOS,1.0,1
A1ER5AYS3FQ9O3,1,A3JZHYT3T0VXE4,-1.0,1
A1ER5AYS3FQ9O3,1,A42BZ2R22NKR0,-1.0,1
A1ER5AYS3FQ9O3,1,A3KX0VAG7893W5,1.0,1
A1ER5AYS3FQ9O3,1,A2MATOQDZ5VPEH,1.0,1
A1ER5AYS3FQ9O3,1,A34RD3380VH5Q1,-1.0,1
A1ER5AYS3FQ9O3,1,A2OAJTCPJX2WNR,1.0,1
A1ER5AYS3FQ9O3,1,A3T9PVOBEM6K60,1.0,1
A1ER5AYS3FQ9O3,1,A1KGLY3Q839O0K,1.0,1
A1ER5AYS3FQ9O3,1,A2SOPEBA4GJ7MT,1.0,1
A1ER5AYS3FQ9O3,1,A19JIL49W55G1O,1.0,1
A1ER5AYS3FQ9O3,1,A176SH7UY3AJCT,1.0,1
A1ER5AYS3FQ9O3,1,AZURL7WVHAT9Y,1.0,1
A1ER5AYS3FQ9O3,1,AU33KRSBSNPAI,-1.0,1
A1ER5AYS3FQ9O3,1,A1OYRMJ8ABBGAJ,1.0,1
A1ER5AYS3FQ9O3,1,AFPH2PD6MY3AP,-1.0,1
A1ER5AYS3FQ9O3,1,AGTJ7NWJ1DLGC,1.0,1
A1ER5AYS3FQ9O3,1,A2ZIJ2TTBKN68O,1.0,1
A1ER5AYS3FQ9O3,1,A2NWZ0N0QRQ447,1.0,1
A1ER5AYS3FQ9O3,1,A3FFGTTG7A5XE6,-1.0,1
A1ER5AYS3FQ9O3,1,A291KV7VE76RUX,1.0,1
A1ER5AYS3FQ9O3,1,A8LUWCET4MR61,1.0,1
A1ER5AYS3FQ9O3,1,A26A64X86VL1R4,1.0,1
A1ER5AYS3FQ9O3,1,A35LT14WG5BX0T,-1.0,1
A1ER5AYS3FQ9O3,1,A3R91AXWLU19N8,1.0,1
A1ER5AYS3FQ9O3,1,A2N97843YA41EY,-1.0,1
A1ER5AYS3FQ9O3,1,AY11MCGDJ6MR6,1.0,1
A1ER5AYS3FQ9O3,1,A3I7WVABSZ4OIY,1.0,1
A1ER5AYS3FQ9O3,1,A3CELY6AP2DT0,1.0,1
A1ER5AYS3FQ9O3,1,A2JE3GWTVBUT33,-1.0,1
A1ER5AYS3FQ9O3,1,A3HW8VKKPHMH47,-1.0,1
A1ER5AYS3FQ9O3,1,A3SKJJYY38GO9Y,-1.0,1
A1ER5AYS3FQ9O3,1,A1Y3T2U7ZA2GQE,-1.0,1
A1ER5AYS3FQ9O3,1,A21SRL5AY4BM99,1.0,1
A1ER5AYS3FQ9O3,1,AZ5977P4TLSKG,-1.0,1
A1ER5AYS3FQ9O3,1,ADVKK32VVUE8K,1.0,1
A1ER5AYS3FQ9O3,1,A11HNII38C2LA0,1.0,1
A1ER5AYS3FQ9O3,1,A3VCFPGDOW760J,1.0,1
A1ER5AYS3FQ9O3,1,A1LEIL89D9U783,1.0,1
A1ER5AYS3FQ9O3,1,A1MAG8BDOVJHTT,1.0,1
A1ER5AYS3FQ9O3,1,A3B6L60G9ZH7ES,1.0,1
A1ER5AYS3FQ9O3,1,A3NDXD8D2452KE,1.0,1
A1ER5AYS3FQ9O3,1,A1BSQ5WD1HGMA4,1.0,1
A1ER5AYS3FQ9O3,1,ASFW4ZMNZJKDA,1.0,1
A1ER5AYS3FQ9O3,1,A21C1XGZ2WPJ2,-1.0,1
A1ER5AYS3FQ9O3,1,A3OQXS6UJXNF64,-1.0,1
A1ER5AYS3FQ9O3,1,A1XDMYX8QOW07N,0.9999999999999999,2
A1ER5AYS3FQ9O3,1,AG5CAMDXNJCX7,1.0,1
A1ER5AYS3FQ9O3,1,A19YOYY7FLQMA6,0.9072045069205825,2
A1ER5AYS3FQ9O3,1,A36JOWASG7KODG,1.0,1
A1ER5AYS3FQ9O3,1,AE46ENDGS58B3,-1.0,1
A1ER5AYS3FQ9O3,1,A13AHMLB5Y72JN,1.0,1
A1ER5AYS3FQ9O3,1,AWS26WD8GI1QC,1.0,1
A1ER5AYS3FQ9O3,1,AVPNQUVZWMDSX,-1.0,1
A1ER5AYS3FQ9O3,1,A182ZZK8XDB9H2,-1.0,1
A1ER5AYS3FQ9O3,1,A31ATMF3YJ87SP,1.0,1
A1ER5AYS3FQ9O3,1,A107M10XGU6YFI,-1.0,1
A1ER5AYS3FQ9O3,1,AURL88RQWAYM5,-1.0,1
A1ER5AYS3FQ9O3,1,A16DWVAQR3EIDR,1.0,1
A1ER5AYS3FQ9O3,1,AEJBKPGV8M48O,-1.0,1
A1ER5AYS3FQ9O3,1,A26DJMKYC2N9PN,1.0,1
A1ER5AYS3FQ9O3,1,A3SC4LQMDNKIH,1.0,1
A1ER5AYS3FQ9O3,1,ADKFQ0LN4RH36,1.0,1
A1ER5AYS3FQ9O3,1,AEB27HZ60NEXG,-1.0,1
A1ER5AYS3FQ9O3,1,A2VZP50FSYD6CO,-1.0,1
A1ER5AYS3FQ9O3,1,A3BYI7GGDN7HXU,1.0,1
A1ER5AYS3FQ9O3,1,A2DGHN8YXJTPD,-1.0,1
A1ER5AYS3FQ9O3,1,A2NFDOE75OGUT9,1.0,1
A1ER5AYS3FQ9O3,1,AGEZVA3MXP48E,1.0,1
A1ER5AYS3FQ9O3,1,A1WU38G9O6YGHX,1.0,1
A1ER5AYS3FQ9O3,1,A2FQCBUY7JYF3O,-1.0,1
A1ER5AYS3FQ9O3,1,AL9QL5PKAMXKZ,-1.0,1
A1ER5AYS3FQ9O3,1,A1VSYJURZRF0HT,-1.0,1
A1ER5AYS3FQ9O3,1,A29IADYHHBOSN2,1.0,1
A1ER5AYS3FQ9O3,1,AS9J4PGWEIDWF,1.0,1
A1ER5AYS3FQ9O3,1,A36KSG8A7LGCCR,-1.0,1
A1ER5AYS3FQ9O3,1,A1FYSINFJ6LKXN,1.0,1
A1ER5AYS3FQ9O3,1,A16O2LLO76VZDK,1.0,1
A1ER5AYS3FQ9O3,1,A277V5V4E8CISU,-1.0,1
A1ER5AYS3FQ9O3,1,A1ACK7BKWSXXTI,-1.0,1
A1ER5AYS3FQ9O3,1,A19929BNNTQIYP,-1.0,1
A1ER5AYS3FQ9O3,1,A3BH2UCIK4PSON,-1.0,1
A1ER5AYS3FQ9O3,1,A38OAI4S3L3TFI,1.0,1
A1ER5AYS3FQ9O3,1,A3DQRGWAVH8IIQ,1.0,1
A1ER5AYS3FQ9O3,1,A11B61QBGHLQDN,0.9999999999999999,2
A1ER5AYS3FQ9O3,1,A1LTEJ8TJ84NXS,-1.0,1
