TargetItem,OtherItem,Cluster,Similarity,CommonUsers
B000JE4594,B00P50ZYFG,2,0.0,0
B000JE4594,B00O3GQIXA,2,0.0,0
B000JE4594,B0065CRRU8,2,0.0,0
B000JE4594,B00P5ABY50,2,0.0,0
B000JE4594,B00P3G1UZU,2,0.0,0
B000JE4594,B00P3DVC5Q,2,0.0,0
B000JE4594,B00P3C54II,2,0.0,0
B000JE4594,B00H93AE9I,2,0.0,0
B000JE4594,B00P2ESDTO,2,0.0,0
B000JE4594,B00P2NI5C0,2,0.0,0
B000JE4594,B00P2PEULI,2,0.0,0
B000JE4594,B00P2PWO98,2,0.0,0
B000JE4594,B00P2S1VXA,2,0.0,0
B000JE4594,B00P2SJDIU,2,0.0,0
B000JE4594,B00P2SOIN0,2,0.0,0
B000JE4594,B00P30GXJY,2,0.0,0
B000JE4594,B00P3BFVLY,2,0.0,0
B000JE4594,B00P2YF2U2,2,0.0,0
B000JE4594,B007D3N068,2,0.0,0
B000JE4594,B00P33QO5O,2,0.0,0
B000JE4594,B00P33QXEG,2,0.0,0
B000JE4594,B00P33TM62,2,0.0,0
B000JE4594,B00KK8H9CY,2,0.0,0
B000JE4594,B00P36IB8Y,2,0.0,0
B000JE4594,B00P5CB20A,2,0.0,0
B000JE4594,B00P5E61UO,2,0.0,0
B000JE4594,B00P7OX8S0,2,0.0,0
B000JE4594,B00P5F2LX4,2,0.0,0
B000JE4594,B00KGMW2I0,2,0.0,0
B000JE4594,B007P0TXTM,2,0.0,0
B000JE4594,106246284X,2,0.0,0
B000JE4594,B00P6RLA38,2,0.0,0
B000JE4594,B00091U8XE,2,0.0,0
B000JE4594,B00P6ZVTHM,2,0.0,0
B000JE4594,B00P72GH4O,2,0.0,0
B000JE4594,B00P740IFQ,2,0.0,0
B000JE4594,B00P73SNRM,2,0.0,0
B000JE4594,B00P76J2HO,2,0.0,0
B000JE4594,B00P770U5Q,2,0.0,0
B000JE4594,B00P79KKTU,2,0.0,0
B000JE4594,B00FN9H2MW,2,0.0,0
B000JE4594,B00P7HUQXC,2,0.0,0
B000JE4594,B00P7M8XR8,2,0.0,0
B000JE4594,B00P7OXVMI,2,0.0,0
B000JE4594,B00P7O066C,2,0.0,0
B000JE4594,B00P6KQAFS,2,0.0,0
B000JE4594,B004ZG79JK,2,0.0,0
B000JE4594,B00P6GSJAQ,2,0.0,0
B000JE4594,B00P61ACYC,2,0.0,0
B000JE4594,B00P5JUHM2,2,0.0,0
B000JE4594,B00P5P0UTQ,2,0.0,0
B000JE4594,B00P5OZBA0,2,0.0,0
B000JE4594,B00P5RCXPS,2,0.0,0
B000JE4594,B00P5U489Y,2,0.0,0
B000JE4594,B00P5VGMUQ,2,0.0,0
B000JE4594,B008N2UGY2,2,0.0,0
B000JE4594,B009M80M1I,2,0.0,0
B000JE4594,B00P66D884,2,0.0,0
B000JE4594,B00P63SHIS,2,0.0,0
B000JE4594,B00P657NYA,2,0.0,0
B000JE4594,B00N9LR6UO,2,0.0,0
B000JE4594,B00P65YTG0,2,0.0,0
B000JE4594,B00P66J2IY,2,0.0,0
B000JE4594,B00P69IKQQ,2,0.0,0
B000JE4594,B00P69LZEU,2,0.0,0
B000JE4594,B00CES9DWM,2,0.0,0
B000JE4594,B00OVVX7EU,2,0.0,0
B000JE4594,B00QD1WJ3G,2,0.0,0
B000JE4594,B00OJ8AIGU,2,0.0,0
B000JE4594,B00OJDHN2W,2,0.0,0
B000JE4594,B00OJNMPA2,2,0.0,0
B000JE4594,B00OJOSOJW,2,0.0,0
B000JE4594,B00OJVJDKE,2,0.0,0
B000JE4594,B00OJW8Q6A,2,0.0,0
B000JE4594,B00OJYQ0FC,2,0.0,0
B000JE4594,B00OJZPRQO,2,0.0,0
B000JE4594,B00OK0WQOY,2,0.0,0
B000JE4594,B00OK1RF80,2,0.0,0
B000JE4594,B00OK35U12,2,0.0,0
B000JE4594,B00OK0936I,2,0.0,0
B000JE4594,B00OK3Z31Y,2,0.0,0
B000JE4594,B00OK42IAW,2,0.0,0
B000JE4594,B00OK4BDK8,2,0.0,0
B000JE4594,B00OK4RDOI,2,0.0,0
B000JE4594,B00OK4LWFY,2,0.0,0
B000JE4594,B00OK5YUM0,2,0.0,0
B000JE4594,B00B00UKEK,2,0.0,0
B000JE4594,B00OJ4UI8C,2,0.0,0
B000JE4594,B00OIGEMII,2,0.0,0
B000JE4594,B00OJ5O0AS,2,0.0,0
B000JE4594,B00OIOHKNY,2,0.0,0
B000JE4594,B00OINX0NY,2,0.0,0
B000JE4594,B00OIRBDUC,2,0.0,0
B000JE4594,B00OIR5OVG,2,0.0,0
B000JE4594,B00OISCWGA,2,0.0,0
B000JE4594,B00OIQXYPU,2,0.0,0
B000JE4594,B00OIUVDBS,2,0.0,0
B000JE4594,B00OISQPO0,2,0.0,0
B000JE4594,B00OIVKAKM,2,0.0,0
B000JE4594,B00OIXN5BG,2,0.0,0
B000JE4594,B00OIW8K8U,2,0.0,0
B000JE4594,B00OIYWDWM,2,0.0,0
B000JE4594,B00OIY0TKU,2,0.0,0
B000JE4594,B00BHSTULY,2,0.0,0
B000JE4594,B00OJ18TK4,2,0.0,0
B000JE4594,B00OJ2OGG4,2,0.0,0
B000JE4594,B00OJ3AUCC,2,0.0,0
B000JE4594,B00OK672PQ,2,0.0,0
B000JE4594,B00OK6EDBM,2,0.0,0
B000JE4594,B00OK75ZLS,2,0.0,0
B000JE4594,B00OK95O4E,2,0.0,0
B000JE4594,B00OLIOAP8,2,0.0,0
B000JE4594,B00OLK4EGG,2,0.0,0
B000JE4594,B00OLK5LC2,2,0.0,0
B000JE4594,B00OLKKDPC,2,0.0,0
B000JE4594,B00OLN2SWA,2,0.0,0
B000JE4594,B00OLN9EA4,2,0.0,0
B000JE4594,B00OLNHWL2,2,0.0,0
B000JE4594,B00OLMG1H4,2,0.0,0
B000JE4594,B007TSES7W,2,0.0,0
B000JE4594,B00OLR6QM4,2,0.0,0
B000JE4594,B00OLS5AKW,2,0.0,0
B000JE4594,B00OLQWFPW,2,0.0,0
B000JE4594,B00OLTS52G,2,0.0,0
B000JE4594,B00OLTTC7I,2,0.0,0
B000JE4594,B00OLZ794U,2,0.0,0
B000JE4594,B00OLVRVDI,2,0.0,0
B000JE4594,B002G3OLNQ,2,0.0,0
B000JE4594,B00OLIO5PS,2,0.0,0
B000JE4594,B00OLH0IPU,2,0.0,0
B000JE4594,B00OLFCG8E,2,0.0,0
B000JE4594,B00OKZH96E,2,0.0,0
B000JE4594,B00OK9LJ98,2,0.0,0
B000JE4594,B00OKA0GH8,2,0.0,0
B000JE4594,B00841NHY8,2,0.0,0
B000JE4594,B00OKVFKCI,2,0.0,0
B000JE4594,B00COA60DA,2,0.0,0
B000JE4594,B00C2MDF60,2,0.0,0
B000JE4594,B004K9T5ZS,2,0.0,0
B000JE4594,B00OL2LJIU,2,0.0,0
B000JE4594,B00IRWX5YQ,2,0.0,0
B000JE4594,B00OL3RR3K,2,0.0,0
B000JE4594,B00OL3T490,2,0.0,0
B000JE4594,B00HRGTFC4,2,0.0,0
B000JE4594,B003YU4MYS,2,0.0,0
B000JE4594,B00OL8CDUW,2,0.0,0
B000JE4594,B00OLB10PS,2,0.0,0
B000JE4594,B00OLBQ6M0,2,0.0,0
B000JE4594,B00OIO2PU2,2,0.0,0
B000JE4594,B00OIH32ZQ,2,0.0,0
B000JE4594,B00OVVE89I,2,0.0,0
B000JE4594,B00ODWW0FY,2,0.0,0
B000JE4594,B008ASB51W,2,0.0,0
B000JE4594,B00OE9MREK,2,0.0,0
B000JE4594,B00OEEUD32,2,0.0,0
B000JE4594,B00OEEVFA2,2,0.0,0
B000JE4594,B00OEHS12O,2,0.0,0
B000JE4594,B00OEQRCT8,2,0.0,0
B000JE4594,B00OEWDRX2,2,0.0,0
B000JE4594,B00OEWCO0O,2,0.0,0
B000JE4594,B00EEJVGVK,2,0.0,0
B000JE4594,B00OF3OTN2,2,0.0,0
B000JE4594,B00OF644ES,2,0.0,0
B000JE4594,B00OFDE1KS,2,0.0,0
B000JE4594,B00OFL0R44,2,0.0,0
B000JE4594,B00OFLGNHY,2,0.0,0
B000JE4594,B00OFLGO7S,2,0.0,0
B000JE4594,B00OFM36F0,2,0.0,0
B000JE4594,B00JWRRK6Y,2,0.0,0
B000JE4594,B00ODYJLFY,2,0.0,0
B000JE4594,B00M0K874Y,2,0.0,0
B000JE4594,B00OIBLX80,2,0.0,0
B000JE4594,B00N3EYEJI,2,0.0,0
B000JE4594,B00OCS3AB2,2,0.0,0
B000JE4594,B00OCTX3M2,2,0.0,0
B000JE4594,B00OD39HVS,2,0.0,0
B000JE4594,B00OD9QTW2,2,0.0,0
B000JE4594,B00KJ112NY,2,0.0,0
B000JE4594,B00ODCA7PY,2,0.0,0
B000JE4594,B00F6ONZBQ,2,0.0,0
B000JE4594,B00IT7LYTM,2,0.0,0
B000JE4594,B00ODDOPR4,2,0.0,0
B000JE4594,B008DRHMYE,2,0.0,0
B000JE4594,B00K23P9N8,2,0.0,0
B000JE4594,B00ODFGMX2,2,0.0,0
B000JE4594,B00ODFJ9AA,2,0.0,0
B000JE4594,B00D4FD7XU,2,0.0,0
B000JE4594,B00ODJQ4AO,2,0.0,0
B000JE4594,B00H27224Q,2,0.0,0
B000JE4594,B00ODS7OC2,2,0.0,0
B000JE4594,B00OFQOWW2,2,0.0,0
B000JE4594,B00OFT3A54,2,0.0,0
B000JE4594,B00OFUZROU,2,0.0,0
B000JE4594,B005H0PWWO,2,0.0,0
B000JE4594,B00OHDQ64A,2,0.0,0
B000JE4594,B00OHOQ0HW,2,0.0,0
B000JE4594,B00OHUS5SS,2,0.0,0
B000JE4594,B00OHV68G8,2,0.0,0
B000JE4594,B00OHWCUN2,2,0.0,0
B000JE4594,B00OHX3LWA,2,0.0,0
B000JE4594,B00OI03R8K,2,0.0,0
B000JE4594,B00OI0N8RU,2,0.0,0
B000JE4594,B00OI13SFG,2,0.0,0
B000JE4594,B00OI2DPNK,2,0.0,0
B000JE4594,B00OI2J9MQ,2,0.0,0
B000JE4594,B00OI5IDIY,2,0.0,0
B000JE4594,B00OI6LJOI,2,0.0,0
B000JE4594,B00I5W2P5S,2,0.0,0
B000JE4594,B00OI8OUR4,2,0.0,0
B000JE4594,B00OI8P3X4,2,0.0,0
B000JE4594,B00OIB1WYK,2,0.0,0
B000JE4594,B004M07GGK,2,0.0,0
B000JE4594,B00OHDQCT4,2,0.0,0
B000JE4594,B00OHCD0TK,2,0.0,0
B000JE4594,B00OGPMCQK,2,0.0,0
B000JE4594,B00OFVRC60,2,0.0,0
B000JE4594,B00OG6N3BW,2,0.0,0
B000JE4594,B00OG8UWUU,2,0.0,0
B000JE4594,B00OGLCH2S,2,0.0,0
B000JE4594,B00OGOPKC4,2,0.0,0
B000JE4594,B00OGO8K30,2,0.0,0
B000JE4594,B00OGP6CZC,2,0.0,0
B000JE4594,B00OGSVCEU,2,0.0,0
B000JE4594,B00914EHIW,2,0.0,0
B000JE4594,B00OGZDIFO,2,0.0,0
B000JE4594,B00EN1FO6C,2,0.0,0
B000JE4594,B00OGZGWMK,2,0.0,0
B000JE4594,B00MNSOLJS,2,0.0,0
B000JE4594,B00OH0N7C2,2,0.0,0
B000JE4594,B00OH34W3C,2,0.0,0
B000JE4594,B00OH34YCG,2,0.0,0
B000JE4594,B00OM56XZA,2,0.0,0
B000JE4594,B003TFDTXI,2,0.0,0
B000JE4594,B00OM60XRI,2,0.0,0
B000JE4594,B0092ELDO2,2,0.0,0
B000JE4594,B00OT9ADYG,2,0.0,0
B000JE4594,B00OTE1GIS,2,0.0,0
B000JE4594,B00OTG0VSC,2,0.0,0
B000JE4594,B00OTEJL9Y,2,0.0,0
B000JE4594,B00OTGDJI6,2,0.0,0
B000JE4594,B00OTHX8FO,2,0.0,0
B000JE4594,B003GCEO24,2,0.0,0
B000JE4594,B00OTIY3H0,2,0.0,0
B000JE4594,B00OTK25RI,2,0.0,0
B000JE4594,B00OTK20VE,2,0.0,0
B000JE4594,B00OTLM9YG,2,0.0,0
B000JE4594,B00FJLX6FG,2,0.0,0
B000JE4594,B00OTRTN3U,2,0.0,0
B000JE4594,B00OTTUMCY,2,0.0,0
B000JE4594,B00OTU9A8K,2,0.0,0
B000JE4594,B00OTVNTNQ,2,0.0,0
B000JE4594,B00JVVHG60,2,0.0,0
B000JE4594,B00OTAD18A,2,0.0,0
B000JE4594,B00OTBPH2C,2,0.0,0
B000JE4594,B00OM6NKK0,2,0.0,0
B000JE4594,B00OT8UEE6,2,0.0,0
B000JE4594,B00ORO9OB6,2,0.0,0
B000JE4594,B00ORP1940,2,0.0,0
B000JE4594,B00MXUU9W4,2,0.0,0
B000JE4594,B00ORYWA0I,2,0.0,0
B000JE4594,B00ORZ9S0C,2,0.0,0
B000JE4594,B00ORZ6X5A,2,0.0,0
B000JE4594,B00OS1LRWM,2,0.0,0
B000JE4594,B00OS25EDY,2,0.0,0
B000JE4594,B00OS9UEYQ,2,0.0,0
B000JE4594,B000GABD0K,2,0.0,0
B000JE4594,B00OS9OM76,2,0.0,0
B000JE4594,B00OSC5YFC,2,0.0,0
B000JE4594,B00OSE57HK,2,0.0,0
B000JE4594,B00OSHZBPA,2,0.0,0
B000JE4594,B00OSI0H7Q,2,0.0,0
B000JE4594,B00OSK0DWS,2,0.0,0
B000JE4594,B00OSKVTZI,2,0.0,0
B000JE4594,B00OH9YY7K,2,0.0,0
B000JE4594,B00OU0J340,2,0.0,0
B000JE4594,B00OU1N0J8,2,0.0,0
B000JE4594,B00OU9C75I,2,0.0,0
B000JE4594,B00OV3OYT0,2,0.0,0
B000JE4594,B00OV4GIS4,2,0.0,0
B000JE4594,B00OV8W31Q,2,0.0,0
B000JE4594,B00OV949CQ,2,0.0,0
B000JE4594,B00OV90M8G,2,0.0,0
B000JE4594,B00OVA2R0Q,2,0.0,0
B000JE4594,B00OVASVFG,2,0.0,0
B000JE4594,B00OVCZGQQ,2,0.0,0
B000JE4594,B00OVF9NGM,2,0.0,0
B000JE4594,B00OVI5Y12,2,0.0,0
B000JE4594,B00OVL4JO2,2,0.0,0
B000JE4594,B00OVPCWR4,2,0.0,0
B000JE4594,B00OVRH9T8,2,0.0,0
B000JE4594,B00OVRH4DE,2,0.0,0
B000JE4594,B00OVTT1QU,2,0.0,0
B000JE4594,B00OVTT9SK,2,0.0,0
B000JE4594,B00OVTTBEC,2,0.0,0
B000JE4594,B00OV0G6FI,2,0.0,0
B000JE4594,B00OV0FMP8,2,0.0,0
B000JE4594,B00OUXGHTG,2,0.0,0
B000JE4594,B00OUM1TJ0,2,0.0,0
B000JE4594,B00OU9C8PC,2,0.0,0
B000JE4594,B00OU9CNT8,2,0.0,0
B000JE4594,B00OUCFO50,2,0.0,0
B000JE4594,B00OUC8RFE,2,0.0,0
B000JE4594,B00OUB0IIY,2,0.0,0
B000JE4594,B00OUCSB00,2,0.0,0
B000JE4594,B00OUKHMX4,2,0.0,0
B000JE4594,B00OUQWCE2,2,0.0,0
B000JE4594,B00OUWTS8O,2,0.0,0
B000JE4594,B00OUQTN5S,2,0.0,0
B000JE4594,B00OUSS1VS,2,0.0,0
B000JE4594,B00OUTJB6Q,2,0.0,0
B000JE4594,B00OUTQRO0,2,0.0,0
B000JE4594,B00OUSLRIM,2,0.0,0
B000JE4594,B00OUTU53O,2,0.0,0
B000JE4594,B00OUX6CLE,2,0.0,0
B000JE4594,B00ORLPBK2,2,0.0,0
B000JE4594,B00ORMPC3C,2,0.0,0
B000JE4594,B00ORKOI98,2,0.0,0
B000JE4594,B00OPC7ZUW,2,0.0,0
B000JE4594,B00ONV2BDQ,2,0.0,0
B000JE4594,B00ONW7AOA,2,0.0,0
B000JE4594,B00ONV221M,2,0.0,0
B000JE4594,B000L9CLH0,2,0.0,0
B000JE4594,B00OOCR1U2,2,0.0,0
B000JE4594,B00DQILDW2,2,0.0,0
B000JE4594,B00OODOWLC,2,0.0,0
B000JE4594,B00OOFLFNI,2,0.0,0
B000JE4594,B00OOH6DQ0,2,0.0,0
B000JE4594,B00OOH6FRW,2,0.0,0
B000JE4594,B00OOMSFYS,2,0.0,0
B000JE4594,B00OONMX7W,2,0.0,0
B000JE4594,B00OOQGNNO,2,0.0,0
B000JE4594,B00OOPMNO8,2,0.0,0
B000JE4594,B00J97ABZ4,2,0.0,0
B000JE4594,B00NSQILB8,2,0.0,0
B000JE4594,B00OP8DJV0,2,0.0,0
B000JE4594,B00HUFKS1O,2,0.0,0
B000JE4594,B00ONSIEMG,2,0.0,0
B000JE4594,B00ONOFBLC,2,0.0,0
B000JE4594,B00OMMHRYE,2,0.0,0
B000JE4594,B00OM7ME2E,2,0.0,0
B000JE4594,B00OMADPLK,2,0.0,0
B000JE4594,B00OMA8LZK,2,0.0,0
B000JE4594,B00OMALUGM,2,0.0,0
B000JE4594,B00OMBAACG,2,0.0,0
B000JE4594,B00OMFPNMY,2,0.0,0
B000JE4594,B00OMFHX6I,2,0.0,0
B000JE4594,B00OMH1ZRY,2,0.0,0
B000JE4594,B00ONN92OU,2,0.0,0
B000JE4594,B00OMMSCU2,2,0.0,0
B000JE4594,B00OMM89XM,2,0.0,0
B000JE4594,B00ON3BVJE,2,0.0,0
B000JE4594,B00ON7MVJE,2,0.0,0
B000JE4594,B00ON9T9OW,2,0.0,0
B000JE4594,B00EZG5I6Q,2,0.0,0
B000JE4594,B009FRDQMS,2,0.0,0
B000JE4594,B00OPC41F4,2,0.0,0
B000JE4594,B00E5UCHLQ,2,0.0,0
B000JE4594,B00ORFRESA,2,0.0,0
B000JE4594,B00OPHTLH2,2,0.0,0
B000JE4594,B00OQKFFZA,2,0.0,0
B000JE4594,B00OQKDUMA,2,0.0,0
B000JE4594,B009FX9EYQ,2,0.0,0
B000JE4594,B00OQQ26QK,2,0.0,0
B000JE4594,B0038MTZ26,2,0.0,0
B000JE4594,B00OQT3BNO,2,0.0,0
B000JE4594,B00OQSV7R2,2,0.0,0
B000JE4594,B00EAZ872E,2,0.0,0
B000JE4594,B00OR1FZZI,2,0.0,0
B000JE4594,B00OR2C4A6,2,0.0,0
B000JE4594,B00OR7SYZU,2,0.0,0
B000JE4594,B00ORCE350,2,0.0,0
B000JE4594,B00ORGFGW0,2,0.0,0
B000JE4594,B00MBXJ2WQ,2,0.0,0
B000JE4594,B00ORH5XKY,2,0.0,0
B000JE4594,B00ORJKFEG,2,0.0,0
B000JE4594,B00ORKAOUK,2,0.0,0
B000JE4594,B00EUDPJVS,2,0.0,0
B000JE4594,B00OQJYK5C,2,0.0,0
B000JE4594,B00OQIMOHY,2,0.0,0
B000JE4594,B00GNOW79Y,2,0.0,0
B000JE4594,B00OPHS9WA,2,0.0,0
B000JE4594,B00OPKEWGE,2,0.0,0
B000JE4594,B003EPBGL0,2,0.0,0
B000JE4594,B00OPNBSQS,2,0.0,0
B000JE4594,B00OPNSXUM,2,0.0,0
B000JE4594,B00OPNVVHY,2,0.0,0
B000JE4594,B00MS4BN48,2,0.0,0
B000JE4594,B00OPY840K,2,0.0,0
B000JE4594,B00OQALFFY,2,0.0,0
B000JE4594,B00OPZQYQK,2,0.0,0
B000JE4594,B00OQ03B60,2,0.0,0
B000JE4594,B00OQ0RSYQ,2,0.0,0
B000JE4594,B00OQ0RWLK,2,0.0,0
B000JE4594,B00OQ0G7AW,2,0.0,0
B000JE4594,B00OQ0RPV2,2,0.0,0
B000JE4594,B00OQ1Y5UA,2,0.0,0
B000JE4594,B00PAKEN76,2,0.0,0
B000JE4594,B00915I52U,2,0.0,0
B000JE4594,B00PARUBDY,2,0.0,0
B000JE4594,B0057CDFQC,2,0.0,0
B000JE4594,B00PYSSIUC,2,0.0,0
B000JE4594,B00PYYG5S8,2,0.0,0
B000JE4594,B0040DHLNC,2,0.0,0
B000JE4594,B00PZ52MXI,2,0.0,0
B000JE4594,B00PZ8YR1U,2,0.0,0
B000JE4594,B00PZBQCJW,2,0.0,0
B000JE4594,B00PZEJYF8,2,0.0,0
B000JE4594,B00PZL2KAM,2,0.0,0
B000JE4594,B00PZMA5GC,2,0.0,0
B000JE4594,B00PZNCDPW,2,0.0,0
B000JE4594,B00PZSDY50,2,0.0,0
B000JE4594,B00PZT307G,2,0.0,0
B000JE4594,B00PZTTAC0,2,0.0,0
B000JE4594,B00PZT0HQ8,2,0.0,0
B000JE4594,B00PZSFWBE,2,0.0,0
B000JE4594,B00PZVH2D2,2,0.0,0
B000JE4594,B00PZX91WU,2,0.0,0
B000JE4594,B00KS0SBH6,2,0.0,0
B000JE4594,B00PYSER16,2,0.0,0
B000JE4594,B00PXG5HJA,2,0.0,0
B000JE4594,B00PYP1U7I,2,0.0,0
B000JE4594,B00PXOFDNC,2,0.0,0
B000JE4594,B00PXSJY1U,2,0.0,0
B000JE4594,B00PXT02CE,2,0.0,0
B000JE4594,B00PXSG9YU,2,0.0,0
B000JE4594,B00PXY7DXA,2,0.0,0
B000JE4594,B00PXZIFIQ,2,0.0,0
B000JE4594,B00PY1W73I,2,0.0,0
B000JE4594,B00PY23QS2,2,0.0,0
B000JE4594,B00PY26A8A,2,0.0,0
B000JE4594,B00PY3V56G,2,0.0,0
B000JE4594,B00PY3VI0E,2,0.0,0
B000JE4594,B00CMW3SNU,2,0.0,0
B000JE4594,B00PYKJXYU,2,0.0,0
B000JE4594,B00PYKTS9U,2,0.0,0
B000JE4594,B00PYMNEPW,2,0.0,0
B000JE4594,B00PYMKGKI,2,0.0,0
B000JE4594,B00PYMK824,2,0.0,0
B000JE4594,B00Q032GKI,2,0.0,0
B000JE4594,B00Q038WEM,2,0.0,0
B000JE4594,B00Q04QPH2,2,0.0,0
B000JE4594,B00Q0J3MGO,2,0.0,0
B000JE4594,B00Q2H5XGQ,2,0.0,0
B000JE4594,B00Q2HKY1U,2,0.0,0
B000JE4594,B00Q2J1AY8,2,0.0,0
B000JE4594,B00Q2I1HYM,2,0.0,0
B000JE4594,B00Q2JE27A,2,0.0,0
B000JE4594,B00BPHGR90,2,0.0,0
B000JE4594,B00Q2G1KNW,2,0.0,0
B000JE4594,B005FORZ1I,2,0.0,0
B000JE4594,B00Q2JDD5C,2,0.0,0
B000JE4594,B00Q2JYW70,2,0.0,0
B000JE4594,B00Q2JVDX6,2,0.0,0
B000JE4594,B00Q2M0PBO,2,0.0,0
B000JE4594,B00Q2NN6GO,2,0.0,0
B000JE4594,B00Q2SZ52C,2,0.0,0
B000JE4594,B00Q2XYBSQ,2,0.0,0
B000JE4594,B00Q2Y0V0W,2,0.0,0
B000JE4594,B00Q2XO1MM,2,0.0,0
B000JE4594,B00Q2GII82,2,0.0,0
B000JE4594,B00Q2FPZY8,2,0.0,0
B000JE4594,B00Q2FARR8,2,0.0,0
B000JE4594,B00Q1KG12O,2,0.0,0
B000JE4594,B00Q0NLVYU,2,0.0,0
B000JE4594,B00Q0NTYPI,2,0.0,0
B000JE4594,B00Q0RNVZ8,2,0.0,0
B000JE4594,B00Q17W0X6,2,0.0,0
B000JE4594,B00Q17JB9C,2,0.0,0
B000JE4594,B00PWDBUU4,2,0.0,0
B000JE4594,B00Q1FG1JW,2,0.0,0
B000JE4594,B00Q1LGQBY,2,0.0,0
B000JE4594,B00Q2808TM,2,0.0,0
B000JE4594,B00Q1NZ0PA,2,0.0,0
B000JE4594,B00Q1NXEIA,2,0.0,0
B000JE4594,B00Q1O4NES,2,0.0,0
B000JE4594,B00Q1PE298,2,0.0,0
B000JE4594,B00Q1MD990,2,0.0,0
B000JE4594,B00Q1T3HVS,2,0.0,0
B000JE4594,B00Q1ZX1HW,2,0.0,0
B000JE4594,B00PXIGAEE,2,0.0,0
B000JE4594,B00PXGEFB6,2,0.0,0
B000JE4594,B00PASLF1U,2,0.0,0
B000JE4594,B00PUG8PHO,2,0.0,0
B000JE4594,B00PUPMOPE,2,0.0,0
B000JE4594,B00PURDSMU,2,0.0,0
B000JE4594,B00PUSMIXY,2,0.0,0
B000JE4594,B00PUS7988,2,0.0,0
B000JE4594,B00GIFFQ1E,2,0.0,0
B000JE4594,B00PUYV53M,2,0.0,0
B000JE4594,B00ADS8O98,2,0.0,0
B000JE4594,B00PV0FA6I,2,0.0,0
B000JE4594,B00PV0GWGA,2,0.0,0
B000JE4594,B00PV0IZ4M,2,0.0,0
B000JE4594,B008FT0RDI,2,0.0,0
B000JE4594,B00PV1BUH0,2,0.0,0
B000JE4594,B00J5F6V4K,2,0.0,0
B000JE4594,B00PV1BE3K,2,0.0,0
B000JE4594,B00PV1Y38S,2,0.0,0
B000JE4594,B00NORO4QW,2,0.0,0
B000JE4594,B00PV7OJ6I,2,0.0,0
B000JE4594,B00PUNGGHS,2,0.0,0
B000JE4594,B00PUHNWNA,2,0.0,0
B000JE4594,B00PXFRL6I,2,0.0,0
B000JE4594,B00PUEHXII,2,0.0,0
B000JE4594,B00PTLH6B6,2,0.0,0
B000JE4594,B00PTLSTXA,2,0.0,0
B000JE4594,B00PTOY5C6,2,0.0,0
B000JE4594,B00PTRUOW8,2,0.0,0
B000JE4594,B00PTVSXFE,2,0.0,0
B000JE4594,B00PTX3O2E,2,0.0,0
B000JE4594,B00PU14ULO,2,0.0,0
B000JE4594,B00PU1P2AW,2,0.0,0
B000JE4594,B00PU5HTHC,2,0.0,0
B000JE4594,B00LS3D1LI,2,0.0,0
B000JE4594,B00PU6F5TU,2,0.0,0
B000JE4594,B00PU9L140,2,0.0,0
B000JE4594,B00NI5RVK6,2,0.0,0
B000JE4594,B00PUDAKNE,2,0.0,0
B000JE4594,B00PUDHUU0,2,0.0,0
B000JE4594,B00PUG8RFO,2,0.0,0
B000JE4594,B00PUESKNK,2,0.0,0
B000JE4594,B00PV98W9Q,2,0.0,0
B000JE4594,B007KOOPQE,2,0.0,0
B000JE4594,B00PVBN2QW,2,0.0,0
B000JE4594,B00PVC7BC2,2,0.0,0
B000JE4594,B00PWINBK6,2,0.0,0
B000JE4594,B00PWM0VHI,2,0.0,0
B000JE4594,B00PWR2C1G,2,0.0,0
B000JE4594,B00PWS1UF4,2,0.0,0
B000JE4594,B00PWRJEH6,2,0.0,0
B000JE4594,B00PWUEMLQ,2,0.0,0
B000JE4594,B00PWVU56G,2,0.0,0
B000JE4594,B00PWWM0P4,2,0.0,0
B000JE4594,B00PX09ACG,2,0.0,0
B000JE4594,B00PX3WZY8,2,0.0,0
B000JE4594,B00PX73Q0G,2,0.0,0
B000JE4594,B001DPOA8E,2,0.0,0
B000JE4594,B0032CHLCI,2,0.0,0
B000JE4594,B00PX9A5NK,2,0.0,0
B000JE4594,B00PXCWK3U,2,0.0,0
B000JE4594,B00PXFB0QK,2,0.0,0
B000JE4594,B00PXFB024,2,0.0,0
B000JE4594,B00GM2B5O0,2,0.0,0
B000JE4594,B00PWC5W5O,2,0.0,0
B000JE4594,B00MUVDLGC,2,0.0,0
B000JE4594,B00PVNF1KU,2,0.0,0
B000JE4594,B00PVC8WAW,2,0.0,0
B000JE4594,B00AOS8ISY,2,0.0,0
B000JE4594,B00PVEQ0CM,2,0.0,0
B000JE4594,B00PVGFP8U,2,0.0,0
B000JE4594,B00PVMQQFA,2,0.0,0
B000JE4594,B00PVMHM5S,2,0.0,0
B000JE4594,B00PVNCSI8,2,0.0,0
B000JE4594,B00PVNLXW0,2,0.0,0
B000JE4594,B00PW8BSJW,2,0.0,0
B000JE4594,B00PVQRK9C,2,0.0,0
B000JE4594,B00PVV5MG0,2,0.0,0
B000JE4594,B00PVYGMTS,2,0.0,0
B000JE4594,106023565X,2,0.0,0
B000JE4594,B00MYSXNZK,2,0.0,0
B000JE4594,B00PW5SDXO,2,0.0,0
B000JE4594,B009H9HFOE,2,0.0,0
B000JE4594,B00Q2O75U6,2,0.0,0
B000JE4594,B00Q2XUKWW,2,0.0,0
