user,avg_common,max_common,min_common,ClusterID,avg_common_z,max_common_z,min_common_z
A1YB7CQBUHY26T,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YBHAWWD9OP0L,0.034467954615148726,1,1,10,-1.0143874218666311,-0.4706598591683918,0.0
A1YBK8Y8ESTL26,0.2010426249616682,3,1,2,0.23114309963940552,1.0106332625455239,0.0
A1YBSQK4MUZ8D7,0.33842379638147807,2,1,5,1.2583847668608792,0.26998670168856603,0.0
A1YC2GQ5KIWXT7,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YCBN6TH5ADTF,0.1933149340693039,2,1,2,0.17336075585819766,0.26998670168856603,0.0
A1YCPDC49Z39F8,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YCU3OSOS8Y16,0.3371971787795155,2,1,5,1.2492129662606875,0.26998670168856603,0.0
A1YCWDLJVX9M6H,0.33670653173873044,2,1,5,1.2455442460206108,0.26998670168856603,0.0
A1YD6DXZXBYY14,0.07224777675559645,2,1,12,-0.7318959633807258,0.26998670168856603,0.0
A1YDJKD5TOX4IE,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A1YDV5301CG4T3,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YDVLV8WY4B1E,0.010794234897270777,2,1,12,-1.1914031734503314,0.26998670168856603,0.0
A1YEEG8HH4WX63,0.010794234897270777,1,1,8,-1.1914031734503314,-0.4706598591683918,0.0
A1YEGYNPS8HUUR,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YEIW9A8KS3RP,0.009567617295308188,2,1,12,-1.2005749740505232,0.26998670168856603,0.0
A1YEJ1X95EYEJY,0.33817847286108554,3,1,4,1.2565504067408406,1.0106332625455239,0.0
A1YF2527TJSTO1,0.18693652253909843,2,1,2,0.12566739273720062,0.26998670168856603,0.0
A1YFEJPPWXCAX7,0.33695185525912297,2,1,5,1.247378606140649,0.26998670168856603,0.0
A1YFKB0CPJOIMB,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YGCRGBPN12TR,0.020852499233364,3,1,12,-1.1161944085287594,1.0106332625455239,0.0
A1YGR1XWBJ4K6P,0.3380558111008893,2,1,5,1.2556332266808214,0.26998670168856603,0.0
A1YH53NOBM32NH,0.003495860165593376,1,1,8,-1.2459753870214723,-0.4706598591683918,0.0
A1YHIR46A15Y1,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YHZNH69O1KPR,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YI2R67PMQOBI,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YIB6CUGB237W,0.18718184605949095,1,1,0,0.12750175285723903,-0.4706598591683918,0.0
A1YII6U3EDE6JI,0.06832260042931616,2,1,12,-0.7612457253013394,0.26998670168856603,0.0
A1YIYB9SVG0XZ2,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A1YJ593PNNG0XC,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YJ8CWUK7X6UC,0.0068690585709904935,1,1,8,-1.220752935370945,-0.4706598591683918,0.0
A1YJCZ5LM4PJVW,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YJDJAAI1Q97W,0.3367678626188286,1,1,9,1.2460028360506203,-0.4706598591683918,0.0
A1YK56DPXS5DFX,0.034958601655933765,3,1,12,-1.0107187016265544,1.0106332625455239,0.0
A1YK7VLCV0D7H8,0.34081570070530515,2,1,5,1.2762697780312533,0.26998670168856603,0.0
A1YK91T9WTI5L5,0.19245630174793008,2,1,2,0.1669404954380634,0.26998670168856603,0.0
A1YKE3GYWKJQRT,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1YKLYLV0UGORY,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YKSFKMRZHVOU,0.019073903710518245,3,1,12,-1.1294935193990374,1.0106332625455239,0.0
A1YLBWLRPCN0A8,0.01238883777982214,2,1,12,-1.1794798326700822,0.26998670168856603,0.0
A1YLCG5XHP5C7C,0.3367678626188286,1,1,9,1.2460028360506203,-0.4706598591683918,0.0
A1YLMGY0BN1LHC,0.3371971787795155,2,1,5,1.2492129662606875,0.26998670168856603,0.0
A1YLXPEYQMIZE7,0.015946028825513645,1,1,8,-1.1528816109295263,-0.4706598591683918,0.0
A1YMB134U0SU0A,0.00840233057344373,2,1,12,-1.2092881846207053,0.26998670168856603,0.0
A1YMKVJRTNPJ9R,0.016375344986200552,1,1,8,-1.149671480719459,-0.4706598591683918,0.0
A1YMYCZ4MRKDSL,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YNILUHGIQZ7A,0.09954001839926403,2,1,12,-0.5278234000264599,0.26998670168856603,0.0
A1YNPJ6N28168N,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YO3RABQUIBHN,0.09911070223857713,1,1,1,-0.531033530236527,-0.4706598591683918,0.0
A1YOJIDLPAX54D,0.0061330880098129405,1,1,8,-1.22625601573106,-0.4706598591683918,0.0
A1YORX3OZJVI8A,0.3395890831033425,2,1,5,1.2670979774310611,0.26998670168856603,0.0
A1YOY41PMD9PTC,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YP5TLSR0EXEU,0.0448328733517326,1,1,10,-0.9368857067950109,-0.4706598591683918,0.0
A1YP6318EYO41M,0.010794234897270777,1,1,8,-1.1914031734503314,-0.4706598591683918,0.0
A1YPDKZKDGUW2G,0.0715118061944189,2,1,12,-0.7373990437408409,0.26998670168856603,0.0
A1YPHXFDQDQ75W,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YPKPZW851ARI,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YPNAXNF3CM5E,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YPNN8YVQ6FQA,0.07629561484207298,3,1,12,-0.7016290214000932,1.0106332625455239,0.0
A1YPP5BSNNOJH6,0.004722477767555964,1,1,8,-1.2368035864212805,-0.4706598591683918,0.0
A1YPQWWV3OALPS,0.00919963201471941,1,1,8,-1.2033265142305807,-0.4706598591683918,0.0
A1YPTP8WKMK967,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A1YQ5FGD81RR1I,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YQCU1GWHZ551,0.0020852499233364,1,1,8,-1.2565229577116928,-0.4706598591683918,0.0
A1YQQEW5F1NGA,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YR1PKUZKFVPG,0.004783808647654094,1,1,8,-1.236344996391271,-0.4706598591683918,0.0
A1YR31VTN6V0XX,0.3365838699785342,1,1,13,1.2446270659605914,-0.4706598591683918,0.0
A1YRFTH7CLMYU3,0.3371971787795155,2,1,5,1.2492129662606875,0.26998670168856603,0.0
A1YRSIOPNU9UPB,0.18840846366145353,2,1,2,0.13667355345743068,0.26998670168856603,0.0
A1YS05AK06A0EF,0.07359705611775529,2,1,12,-0.721806982720515,0.26998670168856603,0.0
A1YS08G54DTLEK,0.3366452008586323,2,1,5,1.245085655990601,0.26998670168856603,0.0
A1YSA4AMT2P81R,0.1868751916590003,2,1,2,0.125208802707191,0.26998670168856603,0.0
A1YTAEOPOND9I2,0.07224777675559645,2,1,12,-0.7318959633807258,0.26998670168856603,0.0
A1YTEPKU6UGJ44,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1YUSKPLO9K9GY,0.03514259429622815,2,1,12,-1.0093429315365257,0.26998670168856603,0.0
A1YV17GCSRD4T8,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YV2R5N3JWC0S,0.1868138607789022,1,1,6,0.12475021267718163,-0.4706598591683918,0.0
A1YV59JBU4YD0G,0.1912296841459675,2,1,2,0.1577686948378718,0.26998670168856603,0.0
A1YVFCTSKQ3FLT,0.33670653173873044,1,1,13,1.2455442460206108,-0.4706598591683918,0.0
A1YVFJHP9ANJ2,0.34228764182766025,4,1,4,1.2872759387514832,1.751279823402482,0.0
A1YVSOFTB8RSNP,0.18699785341919656,2,1,2,0.12612598276721024,0.26998670168856603,0.0
A1YWGQTI76DQCP,0.10432382704691813,2,1,12,-0.49205337768571217,0.26998670168856603,0.0
A1YWLN1KZE0HY3,0.18822447102115916,2,1,2,0.13529778336740209,0.26998670168856603,0.0
A1YWR0JKF0SMRN,0.007053051211284882,1,1,8,-1.2193771652809162,-0.4706598591683918,0.0
A1YWVSP4K5NFN4,0.011775528978840846,1,1,8,-1.184065732970178,-0.4706598591683918,0.0
A1YWYY7Y3FIVBH,0.016007359705611776,1,1,8,-1.1524230208995168,-0.4706598591683918,0.0
A1YX5IDA8U1OUW,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1YX8CQDJV5WA2,0.009076970254523153,2,1,12,-1.2042436942906,0.26998670168856603,0.0
A1YX95DQKNU05W,0.3365838699785342,1,1,13,1.2446270659605914,-0.4706598591683918,0.0
A1YXCDTLSTPSQJ,0.09911070223857713,3,1,12,-0.531033530236527,1.0106332625455239,0.0
A1YXI1QYUODR2F,0.3397730757436369,2,1,5,1.2684737475210899,0.26998670168856603,0.0
A1YXIJ6S0HL5XL,0.3397117448635388,2,1,5,1.2680151574910803,0.26998670168856603,0.0
A1YXZI13EYUVJT,0.00919963201471941,1,1,8,-1.2033265142305807,-0.4706598591683918,0.0
A1YYA5Y7HSYOT6,0.021220484513952774,3,1,12,-1.1134428683487017,1.0106332625455239,0.0
A1YYDN7W8FTXEM,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1YYO3GYD6SYD0,0.19129101502606563,3,1,2,0.15822728486788137,1.0106332625455239,0.0
A1YZFYXHUHH27Z,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A1Z091ETSF1OEN,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1Z0VOUTT4ZBQH,0.09954001839926403,3,1,12,-0.5278234000264599,1.0106332625455239,0.0
A1Z0XUS93GCYQN,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1Z18A3OG8FBPF,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1Z1B44YRVVYGM,0.337933149340693,2,1,5,1.2547160466208023,0.26998670168856603,0.0
A1Z1PZ405FD2UJ,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1Z1SRL1QLTHX6,0.019871205151793928,2,1,12,-1.1235318490089126,0.26998670168856603,0.0
A1Z2241EC7LI7I,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1Z2ZSWU9QIBT8,0.34921803127874884,3,1,4,1.3390966121425663,1.0106332625455239,0.0
A1Z344PRKGAUVZ,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1Z37MS5GYAXOX,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1Z4BNTWTNKCXI,0.3394050904630481,2,1,5,1.2657222073410324,0.26998670168856603,0.0
A1Z4CM4F2EQMZK,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1Z53MS7H3Q9I8,0.07230910763569458,2,1,12,-0.7314373733507162,0.26998670168856603,0.0
A1Z57W9GL5NZL8,0.007421036491873659,2,1,12,-1.2166256251008587,0.26998670168856603,0.0
A1Z5MR8E4PFVO7,0.18712051517939282,1,1,0,0.12704316282722944,-0.4706598591683918,0.0
A1Z69EKB947ZAH,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A1Z6GY3M30RQ2K,0.02692425636307881,1,1,10,-1.0707939955578103,-0.4706598591683918,0.0
A1Z6H1XIYNGR9Q,0.3419809874271696,3,1,4,1.2849829886014352,1.0106332625455239,0.0
A1Z6M0TSPPDWYE,0.0020852499233364,1,1,8,-1.2565229577116928,-0.4706598591683918,0.0
A1Z6NBY8CNH8K9,0.06826126954921803,1,1,1,-0.761704315331349,-0.4706598591683918,0.0
A1Z6NCP4BZKR7I,0.18742716957988348,2,1,2,0.12933611297727746,0.26998670168856603,0.0
A1Z6UTJZX3M5RQ,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1Z7CY580NYNFD,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1Z7D8QMH17M07,0.18693652253909843,1,1,6,0.12566739273720062,-0.4706598591683918,0.0
A1Z7IJIKZE7EFE,0.015946028825513645,1,1,8,-1.1528816109295263,-0.4706598591683918,0.0
A1Z7RN6NDG85NC,0.003495860165593376,1,1,8,-1.2459753870214723,-0.4706598591683918,0.0
A1Z7SSHZOJ2Z24,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1Z820ZP9CFONE,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A1Z88OW7VRYBBF,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1Z8AC4X6FRW6N,0.030604109168966574,1,1,10,-1.043278593757235,-0.4706598591683918,0.0
A1Z8WXENU5TC08,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A1Z8XB6ZHPZN21,0.18730450781968722,2,1,2,0.12841893291725823,0.26998670168856603,0.0
A1Z9B95G07D8QC,0.07384237963814781,3,1,12,-0.7199726226004766,1.0106332625455239,0.0
A1Z9HNT6C8E8WY,0.1908616988653787,2,1,2,0.15501715465781415,0.26998670168856603,0.0
A1Z9Y3D4I6LIEI,0.10174793008279669,2,1,12,-0.5113141589461149,0.26998670168856603,0.0
A1Z9YRQ813QWQ8,0.1923336399877338,2,1,2,0.1660233153780442,0.26998670168856603,0.0
A1ZAW8V00I7ZA0,0.3365838699785342,2,1,5,1.2446270659605914,0.26998670168856603,0.0
A1ZB6HF33ZC2WO,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZBXZGCF5QC6A,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1ZBYEQJ0A0PEK,0.10021465808034345,2,1,12,-0.5227789096963545,0.26998670168856603,0.0
A1ZC7XHSCJT1RA,0.1005213124808341,2,1,12,-0.5204859595463066,0.26998670168856603,0.0
A1ZD58INM4L79T,0.338853112542165,2,1,5,1.2615948970709463,0.26998670168856603,0.0
A1ZDVM11VYN2O1,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A1ZEDP5QXA8ZDE,0.33713584789941736,2,1,5,1.2487543762306779,0.26998670168856603,0.0
A1ZEYERBWZL8A6,0.06997853419196566,2,1,12,-0.7488637944910805,0.26998670168856603,0.0
A1ZFNKHRSU8ZPN,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZFW0FGJLAVN1,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1ZG6SQRDK45N6,0.06826126954921803,1,1,1,-0.761704315331349,-0.4706598591683918,0.0
A1ZGE9S941QZ1O,0.015946028825513645,1,1,8,-1.1528816109295263,-0.4706598591683918,0.0
A1ZGKKQ7TBWG8E,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1ZGOQBEHFCGK9,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZGQ6GKG5X9RB,0.010855565777368905,1,1,8,-1.1909445834203218,-0.4706598591683918,0.0
A1ZGUNW4LJ7JWM,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZGXUJI1U8CP1,0.07224777675559645,2,1,12,-0.7318959633807258,0.26998670168856603,0.0
A1ZH19D97DGHHP,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1ZH6V5T4XZ72Q,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZH9MKIDL0ZL2,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZHHOAH8TVJ6H,0.33768782582030055,2,1,5,1.2528816865007644,0.26998670168856603,0.0
A1ZHYXSNYAWV33,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZIN9RZ6L2QVK,0.011775528978840846,2,1,12,-1.184065732970178,0.26998670168856603,0.0
A1ZISV6HSCY15C,0.1889604415823367,2,1,2,0.1408008637275171,0.26998670168856603,0.0
A1ZJ8Q03RE61FC,0.010978227537565164,1,1,8,-1.1900274033603027,-0.4706598591683918,0.0
A1ZJBUPBGALL0K,0.340754369825207,3,1,4,1.2758111880012435,1.0106332625455239,0.0
A1ZJCA3IK4SG6C,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1ZJXU4R92UOF0,0.01839926402943882,3,1,12,-1.1345380097291429,1.0106332625455239,0.0
A1ZJXYJDQAYTYT,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZK5LC434CIYJ,0.008034345292854952,2,1,12,-1.2120397248007628,0.26998670168856603,0.0
A1ZKCGDXQD7Q1X,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1ZKCRQWLXM0H2,0.00919963201471941,2,1,12,-1.2033265142305807,0.26998670168856603,0.0
A1ZKGWRBV95RUN,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1ZKU5LAXOEFTQ,0.09898804047838086,2,1,12,-0.5319507102965463,0.26998670168856603,0.0
A1ZLBALV9ST3TO,0.337442502299908,2,1,5,1.2510473263807258,0.26998670168856603,0.0
A1ZLCZYYV82RM9,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZLRZ3XIGNRNJ,0.5241337013186139,2,1,5,2.6469953777299065,0.26998670168856603,0.0
A1ZMUM2YPMHXWO,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZMY1YHQJNKU,0.0061330880098129405,1,1,8,-1.22625601573106,-0.4706598591683918,0.0
A1ZN9XJGOLAE03,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A1ZND4LJB4HDG9,0.00919963201471941,1,1,8,-1.2033265142305807,-0.4706598591683918,0.0
A1ZO02OOATGYS7,0.1931309414290095,2,1,2,0.17198498576816884,0.26998670168856603,0.0
A1ZO1C2RHX51LZ,0.0027598896044158236,1,1,8,-1.2514784673815873,-0.4706598591683918,0.0
A1ZODNLVB1MZWD,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1ZP00HQ9TMEVB,0.3367678626188286,2,1,5,1.2460028360506203,0.26998670168856603,0.0
A1ZPTRGZ531YYM,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZQJARFGHEM61,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1ZQRCXDVEJLWZ,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A1ZQW7XAN6BKD1,0.33707451701931923,2,1,5,1.2482957862006683,0.26998670168856603,0.0
A1ZR6NYKQ9LSPO,0.013186139221097824,1,1,8,-1.1735181622799575,-0.4706598591683918,0.0
A1ZS698HG45IMP,0.07347439435755904,2,1,12,-0.7227241627805341,0.26998670168856603,0.0
A1ZSCLGFSLQ73P,0.09898804047838086,1,1,1,-0.5319507102965463,-0.4706598591683918,0.0
A1ZSSNP5FPUIHG,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZTLBSKNSDN5D,0.003495860165593376,1,1,8,-1.2459753870214723,-0.4706598591683918,0.0
A1ZTYCG0BFA2OR,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A1ZUEBRCRB41EP,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A1ZVWLNB5Y00WI,0.33670653173873044,2,1,5,1.2455442460206108,0.26998670168856603,0.0
A1ZX42GVEZZFRY,0.3365838699785342,2,1,5,1.2446270659605914,0.26998670168856603,0.0
A1ZYG2KYW3Q107,0.19319227230910763,2,1,2,0.17244357579817846,0.26998670168856603,0.0
A1ZYRFIT30A890,0.012143514259429623,1,1,8,-1.1813141927901207,-0.4706598591683918,0.0
A1ZZF4MSFK693L,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A1ZZGD3VHS4HDH,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A1ZZHQHKG6G2R2,0.03219871205151794,2,1,12,-1.0313552529769858,0.26998670168856603,0.0
A1ZZUB32LJ5AJH,0.18724317693958908,1,1,0,0.12796034288724864,-0.4706598591683918,0.0
A200D8MEXNZ02H,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A200G05S7QH9ON,0.011039558417663294,1,1,8,-1.189568813330293,-0.4706598591683918,0.0
A200RY2ELZL2Q3,0.049371358478994175,6,1,7,-0.9029500445743016,3.232572945116398,0.0
A200TNFPJ6WOUM,0.33695185525912297,2,1,5,1.247378606140649,0.26998670168856603,0.0
A2013JDMPUV6D9,0.01134621281815394,2,1,12,-1.1872758631802454,0.26998670168856603,0.0
A201AOH55IZDM2,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A201FHK8QRK215,0.3365838699785342,1,1,13,1.2446270659605914,-0.4706598591683918,0.0
A201J9U1RYKPNY,0.0014719411223551057,1,1,8,-1.2611088580117886,-0.4706598591683918,0.0
A201PKROL8HA9O,0.008770315854032505,1,1,8,-1.2065366444406478,-0.4706598591683918,0.0
A201XRONEVF7HC,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A202GZQCHSN3UK,0.18730450781968722,1,1,0,0.12841893291725823,-0.4706598591683918,0.0
A202N7NL9DY3K2,0.3424716344679546,2,1,5,1.2886517088415117,0.26998670168856603,0.0
A202TWGJTLNW7A,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20390DI26HV5V,0.09923336399877339,2,1,12,-0.5301163501765078,0.26998670168856603,0.0
A203BFMGB6JZHL,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A203OLUT5FR6VS,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A203ONECHV2ALJ,0.33946642134314625,2,1,5,1.266180797371042,0.26998670168856603,0.0
A2042O2K8DYKNW,0.34719411223551055,2,1,5,1.32396314115225,0.26998670168856603,0.0
A2046HJNKHUBHF,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A204FF1S7AKVT,0.1881018092609629,2,1,2,0.13438060330738286,0.26998670168856603,0.0
A204G7E13UW2B0,0.02091383011346213,2,1,12,-1.1157358184987498,0.26998670168856603,0.0
A205GM35CS0VBI,0.10475314320760502,4,1,7,-0.4888432474756451,1.751279823402482,0.0
A205UJB5JNEKQL,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A206HN3N260E33,0.03428396197485434,1,1,10,-1.0157631919566599,-0.4706598591683918,0.0
A206QB3PJ9CGJD,0.18718184605949095,2,1,2,0.12750175285723903,0.26998670168856603,0.0
A206VLDRZYNC35,0.3366452008586323,1,1,13,1.245085655990601,-0.4706598591683918,0.0
A206Y6EKMGL2Z8,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A2074HD0NAP4XR,0.01245016865992027,2,1,12,-1.1790212426400726,0.26998670168856603,0.0
A207FCXIFQ38Y4,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A207MOMHWFGEJL,0.18822447102115916,2,1,2,0.13529778336740209,0.26998670168856603,0.0
A207URDJ8VIDPH,0.01649800674639681,1,1,8,-1.1487543006594398,-0.4706598591683918,0.0
A207Z5AXNCY526,0.3376264949402024,2,1,5,1.2524230964707548,0.26998670168856603,0.0
A208ZIJTZEN7XO,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20951I210L0IB,0.20754369825206992,3,1,2,0.27975364282042176,1.0106332625455239,0.0
A20A3OFGZVX0XI,0.02808954308494327,1,1,10,-1.0620807849876281,-0.4706598591683918,0.0
A20A523DFHLRBT,0.008708984973934375,2,1,12,-1.2069952344706574,0.26998670168856603,0.0
A20AIFICIUM76Z,0.0681999386691199,1,1,1,-0.7621629053613587,-0.4706598591683918,0.0
A20AY3D1NB9JFA,0.33897577430236125,2,1,5,1.2625120771309655,0.26998670168856603,0.0
A20B0TSIJZA3S4,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A20BJY931BV6PR,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20CDUAMYDHORC,0.1868138607789022,1,1,6,0.12475021267718163,-0.4706598591683918,0.0
A20CGDFPPJXY3R,0.06850659306961054,2,1,12,-0.7598699552113107,0.26998670168856603,0.0
A20CMVWXVDKE3D,0.1870591842992947,2,1,2,0.12658457279721982,0.26998670168856603,0.0
A20COFDD0UXGKR,0.33873045078196873,2,1,5,1.2606777170109271,0.26998670168856603,0.0
A20CSFHTZRMH9T,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20DDH4NT6Q1E8,0.040478380864765406,6,1,7,-0.9694455989256917,3.232572945116398,0.0
A20DKVXCQALFDU,0.19699478687519165,2,1,2,0.20087615765877279,0.26998670168856603,0.0
A20DNGGAHQMSWI,0.01864458754983134,3,1,12,-1.1327036496091045,1.0106332625455239,0.0
A20E6TBL2D4VSY,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20ESWEJPKODBD,0.07617295308187673,3,1,12,-0.7025462014601124,1.0106332625455239,0.0
A20FN4I1MIFDBY,0.3370131861392211,2,1,5,1.2478371961706587,0.26998670168856603,0.0
A20G58OU3HM5MH,0.18712051517939282,2,1,2,0.12704316282722944,0.26998670168856603,0.0
A20GBCEU1N99Z6,0.34020239190432383,3,1,4,1.2716838777311572,1.0106332625455239,0.0
A20GL9IBY7N5I4,0.06832260042931616,2,1,12,-0.7612457253013394,0.26998670168856603,0.0
A20GO5IYB5J4U6,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20H1M28WLI9J2,0.031830726770929164,4,1,7,-1.0341067931570433,1.751279823402482,0.0
A20HCSIV9WINRV,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A20HPFVY036IZJ,0.3430849432689359,3,1,4,1.2932376091416076,1.0106332625455239,0.0
A20HRD2S5Q6QIC,0.09880404783808648,1,1,1,-0.5333264803865749,-0.4706598591683918,0.0
A20HTUNCSEMI4X,0.1923336399877338,2,1,2,0.1660233153780442,0.26998670168856603,0.0
A20IDW0E0M9PPX,0.33750383318000615,2,1,5,1.2515059164107354,0.26998670168856603,0.0
A20JN99GNYII7Q,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20K28H57K75Z7,0.03311867525298988,2,1,12,-1.0244764025268422,0.26998670168856603,0.0
A20KLLS71QPWDU,0.18675252989880406,1,1,6,0.12429162264717203,-0.4706598591683918,0.0
A20L8TDB1QRH2Z,0.33652253909843605,1,1,11,1.2441684759305818,-0.4706598591683918,0.0
A20L9N5ZJZIQXN,0.005519779208831647,2,1,12,-1.230841916031156,0.26998670168856603,0.0
